FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
-7.230709448938462,-19.04829434911649,-14.385991981507738,-3.802145151267568,-9.834845761432826,-4.642496850691885,-5.053361475593712,-2.8200427027308317
-7.238971504867238,-105.58579862721689,-75.09124393802973,1.7028734542666508,-58.287583845584095,-23.082853626561224,-22.514022553198085,-0.8394164724190842
-6.627939816674509,-171.2056566032509,-121.70501478767385,5.891899336388417,-95.66778392769672,-37.61430856729301,-35.93867472651879,0.7929066375121814
-4.9840919608014085,-203.7700816487589,-145.98622968963915,8.088389517250626,-115.35889664417174,-45.7954188330717,-42.845370220573585,1.9462108030136205
-2.2204684946926183,-203.65922680890733,-148.0168563083276,8.494592792512432,-117.1328720859655,-47.30351074312461,-43.013212232994476,2.7689847298336763
1.3726391174072294,-181.23942762349773,-134.5073949736281,7.893883511923047,-105.95079294843943,-43.601975345853525,-38.154486727844095,3.528393396090667
5.1841972942381,-150.89542136023553,-114.85997246989712,7.094368466999079,-89.05769144375144,-37.095508880570854,-30.99989753865946,4.344128657181439
8.48346477431788,-125.59550112729035,-97.64374047876642,6.553467080502239,-73.351839777114,-30.350663089497637,-24.37141060988931,5.0412397390156425
10.761543794330763,-113.88643072337614,-88.69217194005132,6.429656329031929,-63.920687955113266,-25.55794148193287,-20.46654234402716,5.284297872646047
12.07641146241755,-118.74492605593807,-90.35081628901169,6.9118558122477864,-63.35444227441688,-24.07239218841333,-20.294143549583797,4.925809018261647
13.152117838962955,-137.30701891093042,-101.17855264808055,8.432534132624497,-71.2910526569645,-25.982884280913908,-23.31373651785139,4.2861415429696565
15.06304744539547,-161.71595641117338,-116.31714891636149,11.499971985488038,-84.40780916384593,-29.993405477342133,-27.57318835132022,4.093186327463234
18.617804056905033,-181.87343280198223,-129.17307379551696,16.260721031774963,-97.48683879934393,-33.92880294619896,-30.537377490014094,5.070910315381566
23.82076007550514,-189.6571179629262,-134.2126931871323,22.171826907434795,-105.55145026817854,-35.759371616163186,-30.312950531716297,7.458196539233689
29.780497930416907,-182.52139824212233,-129.47776625732376,28.08892537032267,-106.05330901781909,-34.5798047479045,-26.57556911248937,10.80549965658829
35.1380437628612,-164.28551503428432,-117.27086424224886,32.750113557917786,-99.81010604291652,-30.946716891949883,-20.6300826482881,14.188884866977274
38.742692811544565,-142.64416932909123,-102.60434709077992,35.34752998190801,-90.17222561284608,-26.41096856649896,-14.602754293135492,16.68672450918709
40.16836565056757,-125.04304090475206,-90.46422077017229,35.841239038139065,-81.04943724327843,-22.604366336611356,-10.310727840524414,17.8119697321849
39.80505537265653,-115.40369046119343,-83.5667505220718,34.86764240463791,-75.04694970028245,-20.462743246845314,-8.483211065017851,17.663417858898523
38.543078693248226,-113.30103673443509,-81.73197684589351,33.35206421622507,-72.6812342690198,-19.980326299566983,-8.690236030701511,16.76407829774429
37.29208995577513,-115.44339025662302,-82.82034935734045,32.077978439584946,-72.80869286031577,-20.49045294991041,-9.851340358357271,15.737701918596679
36.61532798660862,-118.02218202592793,-84.29070362679317,31.431150575185093,-73.67774375084309,-21.166609775580724,-10.897407607178376,15.027257629149336
36.62562004602954,-118.46029507811389,-84.38523705784357,31.388423086607116,-73.86746184237387,-21.416160734958257,-11.20323349983324,14.779532837683165
37.107378187688525,-115.97613581524222,-82.53293223056183,31.67779280244633,-72.73023482303434,-21.02763905913111,-10.672654382759248,14.89354294404684
37.72743045653208,-111.24610842223035,-79.14739704163301,31.98161820451337,-70.37669490550222,-20.11996752537236,-9.58590909249542,15.151143379684113
38.212541232581096,-105.68845434214796,-75.1623009920397,32.085859772478834,-67.40461722148018,-18.996833730105156,-8.369119143069206,15.346111944907669
38.4416611235828,-100.69747105082682,-71.52057630326945,31.938397780104008,-64.52685262233018,-17.974958692329146,-7.382639472434151,15.366175656630462
38.452988107192816,-97.02523917888645,-68.74928066021792,31.62360400566044,-62.2171446300157,-17.236045682908003,-6.778608814762322,15.215114264168236
38.384892482540586,-94.54408774884114,-66.78367906492142,31.284085762678608,-60.52259429216599,-16.764135924955866,-6.473781019696998,14.979855953020845
38.38312690560408,-92.5298780429617,-65.14610599540063,31.03459195973577,-59.14791232967709,-16.404707500722132,-6.2514277763270965,14.764840653743939
38.52327125047209,-90.25936876270472,-63.347434799068125,30.91287650169355,-57.73443004055865,-15.997886095399384,-5.923064039553582,14.632427254067327
38.79148075290959,-87.44802938352815,-61.18905469002404,30.886883297915606,-56.099496503989336,-15.476978151081765,-5.430001966904218,14.583630648607748
39.12473041737796,-84.22888811663536,-58.75487240758837,30.898395625335645,-54.263231193985376,-14.865253349379518,-4.8229192305238415,14.581693804287667
39.46676270227422,-80.83864408479839,-56.20071969421188,30.903029762430922,-52.316697751930974,-14.209237692723269,-4.174191528959563,14.58861046887656
39.79383232579228,-77.4082113605044,-53.61187819941709,30.88264740156847,-50.31961882593206,-13.535864417499134,-3.5240676737648027,14.58358059006931
40.10502563662615,-74.0123456591107,-51.03747023731497,30.83787360787938,-48.316217331341065,-12.864492417544417,-2.8931401437412387,14.559821577155358
40.40649879677913,-70.7701408297686,-48.560467083764685,30.780392543111528,-46.379105336835025,-12.226100129336048,-2.3062591357362874,14.517819851239233
40.71059158572283,-67.77599407332599,-46.25021416004786,30.73030917034325,-44.57187834957316,-11.64380669721274,-1.7767593904780932,14.466338313811713
41.03937761286429,-64.949280822108,-44.0562477322382,30.709353687329433,-42.86769443476993,-11.09862165798012,-1.2756654090024855,14.423101918683836
41.41406367348302,-62.057021969922644,-41.82006209763581,30.727274429231585,-41.15180518688191,-10.537147258965607,-0.7441373237249131,14.404775502132667
41.83601647128859,-58.941226104392825,-39.43066461030512,30.774293231546828,-39.33387379088582,-9.924362072491439,-0.14946211161260953,14.41304767355941
42.28407120304719,-55.68231575341716,-36.94015740251895,30.830938247154908,-37.44022467114082,-9.27902899623074,0.4819672742868263,14.433757407849376
42.73600128200115,-52.484642621944616,-34.48834230324088,30.886636994284203,-35.56890426181166,-8.646036335346441,1.0990794816339269,14.452165963729604
43.19060804095828,-49.42574588334957,-32.12992388084827,30.946748757553625,-33.76498680960683,-8.040717727922674,1.6862730312192213,14.467127316658527
43.664412829263334,-46.38946804726317,-29.785580464840468,31.021562131767254,-31.976790257602726,-7.436409123248723,2.2737880334661584,14.488022758152544
44.16867074832079,-43.25593519208181,-27.37151017845843,31.1128822737487,-30.143441722837604,-6.8079786584212805,2.8889788684942594,14.520314128444763
44.69669990565994,-40.07882648447565,-24.923616557943838,31.215007492487292,-28.28781039590769,-6.169343410296925,3.517013950183662,14.55932274420074
45.23609943548834,-37.006629582843445,-22.545604338652545,31.326127229821207,-26.485496884798863,-5.553338615914205,4.123921150594284,14.599274466838134
45.78670707677236,-34.06253104527883,-20.256315845759804,31.452254797062984,-24.754373218636914,-4.963087486375192,4.707807049724125,14.643419513389931
46.359015584295435,-31.095242517606138,-17.95252181823582,31.597671271247357,-23.021049449012004,-4.364002655017549,5.305199282462783,14.700243381814785
46.95674461265117,-27.976958421655542,-15.544089054033108,31.756322501938754,-21.21536554129172,-3.7293423752513926,5.942231322367003,14.771031430564907
47.570319663457965,-24.778914660317728,-13.077477901923046,31.918313724255306,-19.365403273076577,-3.077141545864729,6.598043019254166,14.846817167389943
48.192439148276634,-21.67938266483185,-10.6751878419342,32.084284343393755,-17.561170789571772,-2.4467049240283933,7.232253173374277,14.919986683644295
48.834067943454144,-18.725780301287482,-8.371254513607967,32.267806710895464,-15.834490308307428,-1.8457750893091045,7.839868656081847,14.995081538916823
49.51553482729908,-15.777452525448316,-6.069082479218108,32.48060653380044,-14.119698871626778,-1.240906192665324,8.457672076140305,15.083618834803046
50.240026407977666,-12.70987589118478,-3.681726907230075,32.7182304532653,-12.35010902471596,-0.6049609442726727,9.111956255971773,15.18919630029471
50.98232824238683,-9.597328114639541,-1.2607355787276115,32.963742198296494,-10.55644023506518,0.04360217519589969,9.779192558947873,15.30251586356117
51.70895044222245,-6.613936395583671,1.069993622839612,33.20404064204714,-8.8270420566653,0.6650835617237878,10.415467114741945,15.412770459219416
52.40803191989687,-3.7807534795357465,3.291348302748311,33.43871481168289,-7.179721031947771,1.2546103120716192,11.016744506577398,15.520053037098181
53.097778992607296,-0.9089137662313392,5.533633008901232,33.67426559991713,-5.522165067858649,1.852711506339839,11.628250992361153,15.632856291345357
53.811026597020216,2.168212474374251,7.918397069157851,33.917489025921405,-3.763218998583233,2.493809785610892,12.288901505758789,15.755807207411525
54.57940168103768,5.374715537872756,10.402239029347449,34.18010343890463,-1.9323334903445568,3.160950595668292,12.98433644630995,15.88593619416499
55.429040346757716,8.475541304147542,12.827895402080381,34.48453708408125,-0.14955139271929227,3.807499233288218,13.669600130188742,16.022490755131418
56.37206612751292,11.350403944821926,15.110054070642127,34.85163685085241,1.5130874714525937,4.415670770316438,14.32679533797213,16.17428325752383
57.380674715781986,14.096757921679806,17.307327845199787,35.27266382055259,3.0962170263653412,5.0123232529261825,14.976693502751854,16.350192209593505
58.3669818911427,16.84960845361523,19.500163297359617,35.69483194627727,4.670822552533404,5.623328100071742,15.631393286404835,16.542145032003223
59.21112832262236,19.60409486526474,21.67154830903749,36.044906481802805,6.242969951966095,6.234969684317598,16.262819473982802,16.72366502393887
59.84435217666701,22.31124372657501,23.78005403300146,36.28012245536029,7.7917566028641785,6.821394208491842,16.843413850829297,16.870726090331694
60.3328799693116,25.099101653735765,25.922895828043,36.428934833997644,9.381131416043385,7.401062218242455,17.41067847712778,16.985077364823166
60.88899477675257,28.24065966045312,28.319224105383597,36.592938840623255,11.152789660526492,8.0358537495679,18.06019348235076,17.09705899604575
61.78087056662282,31.804864421385,31.05900266384877,36.90909300891482,13.151134806870623,8.758061171959403,18.85432292246373,17.24775747421017
63.17910026864233,35.39365358560822,33.895183736052516,37.48627026567824,15.176611271617325,9.511294164575391,19.74295241454547,17.468377982262005
65.01327313911183,38.348393891276174,36.35848473186175,38.33087773379288,16.876979372171217,10.184351177852275,20.58540011427089,17.767208606765653
66.91261725206554,40.288595219614905,38.12061248789958,39.288036924637794,18.027747503525664,10.707142516764748,21.248942891473764,18.11890303983723
68.29359568743995,41.471627714818666,39.26476342038512,40.050018364586485,18.740975519898356,11.107505659329531,21.68734414769322,18.455509974136856
68.62550285563731,42.683826733197996,40.259133957831125,40.281352395503525,19.430926099889227,11.484828034843787,21.955615968181075,18.678885841835932
67.81514569192576,44.853978905500604,41.746658241203995,39.844059106283815,20.61363056934103,11.955157464493304,22.20219595523519,18.714057267110935
66.51501153239644,48.6898315373958,44.33017895644723,39.0058137533181,22.698372669758204,12.626018853070185,22.66550693503715,18.58600372079371
66.08061041079384,54.34167063831535,48.32410192624425,38.463489738434156,25.792050519194703,13.57375951792416,23.614351078097677,18.460968674686196
68.00526887555021,60.980847318782644,53.375009948606014,39.07683558144396,29.467784556258437,14.76428167955631,25.166878942652353,18.596418315380124
72.95252380400844,66.55548072479729,58.147461348316696,41.3614995760992,32.62767554111864,15.95120405991243,27.061664331231444,19.19822779918728
79.83230962323358,68.32577188337184,60.55501160976633,44.952678564833256,33.77216703359667,16.685240073238866,28.587174220956605,20.246519468568735
85.50606231302946,64.3731271561251,58.76308773774299,48.33456734364406,31.79678867863256,16.513027126830185,28.814138351322573,21.378057862475973
85.52093583116954,55.27158879083633,52.46890625887886,49.08424957053213,26.912908403803083,15.255559924770017,27.038255331232513,21.897340858845784
75.79714709063411,44.54473400806407,43.48919138939896,44.68446341998249,20.95805697798452,13.141766342777185,23.153972168428282,20.949096170952973
54.62402892141139,37.181029421001604,35.038353162749374,33.65751801572082,16.662884140404252,10.677488594540208,17.72352007361556,17.829483585717323
23.970764661372755,36.9308940226706,30.03757025403689,16.502218866862123,16.20803034824613,8.362135923530046,11.727260284357438,12.342284249832597
