FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
-1.8149782596754294,12.211980652621971,9.225045014141875,-0.5995184850973964,6.090158172023335,2.35758493262253,2.7057790031129243,0.8148529087989858
-0.8358132004229264,28.80169941758224,21.17182450968466,-0.9683206950052017,13.922482902154067,5.405410161604329,5.570906086639758,0.8819326832751078
-0.1070233302776181,40.57132975725674,29.759131864976524,-1.1721148736316305,19.49093744472664,7.518258864232553,7.5733886877226535,0.929428069738684
0.24482949725178094,44.78699377521197,33.1053645637642,-1.0961871224502766,21.515526049783652,8.172365249135579,8.230983749327489,0.9560346430065967
0.2553726469982467,41.69184563293924,31.4107346026379,-0.7226889943143832,20.11299981061393,7.424513001872574,7.592218594771083,0.9742567208617932
0.04671156037629334,33.75701318815755,26.38560289623404,-0.15548919533420827,16.43342714290771,5.753783335803778,6.081868932196715,0.9827284744258032
-0.2779808622836225,24.05243635112641,20.086850958022065,0.4115444409088714,11.8921386193893,3.7374784050739502,4.205360004375263,0.9484373583347125
-0.6821911489192712,14.895735144847258,14.007106862582036,0.7801243107659452,7.549268208011767,1.7953436178957645,2.3325947886886054,0.8218162344801813
-1.1640079668678749,7.442865861203166,8.865251873369377,0.8427916242050193,3.9408086805571467,0.12730983457018935,0.663335800495762,0.5765916915920712
-1.688476695107535,2.0199029208061723,4.912859074790493,0.6417023886177697,1.2505239270520139,-1.2045314116507189,-0.6909249308930554,0.24639477429735102
-2.1424540847440943,-1.4482224912721784,2.2694362095461535,0.37484567781634404,-0.4911272118378671,-2.182185567959311,-1.6391259686220057,-0.06485333648502789
-2.345821099125792,-3.32491627232226,0.9752530574943009,0.3486536892686902,-1.3768274038100006,-2.811090682142006,-2.1279299657651207,-0.20850110480901135
-2.129440710396509,-4.396586326713319,0.7887773867613483,0.8644374685975098,-1.7251446919209252,-3.1663913306880707,-2.2242914730869434,-0.05555645495911564
-1.4687644757611327,-5.960340993860185,0.9343783846723617,2.0359847725217937,-2.1677755678451764,-3.453575281527969,-2.199005370079589,0.4089475800647122
-0.6175329453114482,-9.640774115057782,0.026355862992429535,3.602603909427582,-3.592426763749003,-4.02647146276388,-2.5389902914576625,1.0018452210569755
-0.13432423682171274,-16.815694899846008,-3.6016980091949797,4.874735366954032,-6.851078441260655,-5.302448578114925,-3.8141062735802516,1.3391758380254293
-0.7069209396299839,-27.622838346093125,-11.013573916218082,4.926716041270672,-12.202175119677394,-7.531067112322798,-6.36240439253755,0.9691235378189272
-2.8003951270869143,-39.831464295465835,-21.451437185879556,3.0026366476412063,-18.64816893040044,-10.467337540689265,-9.88880314836464,-0.38843874101151504
-6.318619253484921,-48.38118446264221,-31.555598943238333,-1.073653878386255,-23.621277610948585,-13.152042681655274,-13.241387224149703,-2.6233896898418347
-10.529938222546203,-46.562202818859014,-35.9974039948006,-6.743895979067047,-23.556500758810454,-14.063334691612138,-14.660874764441607,-5.193066060998793
-14.373196808721818,-29.06479695820299,-29.850917747362086,-12.936466003098584,-15.484829289888426,-11.741038257843174,-12.564541969212648,-7.323874523991313
-16.99271746667131,4.3287156549854195,-11.737085855093476,-18.533983685012462,0.9930649484772383,-5.646605599951291,-6.522492522044349,-8.364994044956802
-18.14292305979657,46.747344168820646,14.243180321497587,-22.77469008569723,22.580816025097835,3.2569071815712336,2.195359937781492,-8.080234376083435
-18.144814292714855,85.95736217139401,39.563587613514336,-25.318739593592138,43.083186130896976,12.692665775271497,11.00842903978997,-6.683214277492927
-17.394760393415464,109.87362371467663,55.44317927105135,-25.990990421095013,56.186648492436305,20.109339696571638,17.32143072486702,-4.595847079840177
-15.807913748431844,113.24712866081086,58.020626076206824,-24.511765675927805,58.90170469352183,24.06804010926127,20.035270542745547,-2.121999987817556
-12.690969752653949,101.37788985081494,51.19161394713245,-20.55030658942418,53.54424320049573,25.108442082378513,20.282284709762976,0.704295869050785
-7.227630068986529,87.9076995461488,44.84096340645936,-14.11990268171689,46.73768933602384,25.447754370262114,20.79721224656212,3.9882923661961893
0.7491496688341194,87.45459634837864,49.205954692566685,-5.968845798146289,45.78872342508324,27.625557840140605,24.248076590038693,7.696118310442117
10.293485359626688,107.48441682800302,68.87398714706782,2.4336648381958907,54.62033515260553,32.955403401808205,31.596262082364127,11.479931195535775
19.578354648296393,144.44711462016141,100.21559733699382,9.409514721225024,71.77476789340434,40.776246806403286,41.531567932480016,14.758804011477704
26.703903683433044,186.29277615504805,133.65486944671107,13.786255379950717,91.56234295530967,48.9175458864745,51.267466892246546,16.99758324027013
30.569068537291592,219.34033879807768,159.01003455977397,15.369031308095837,107.3818386353902,54.97934586422916,58.09382093441748,17.98300458556331
31.285504285661162,235.09033698152982,170.47900007882097,14.90040636978428,115.05340935957572,57.576064145578265,60.69640650040713,17.91469121579457
29.94853364117881,233.25564350182873,168.56668074092957,13.580105817484284,114.3316785185192,56.84506913358134,59.54323627757602,17.27085858009848
27.98711327228248,220.1053974266001,158.4999881894785,12.471663094480515,108.14641015652643,54.0799887922011,56.307073441028486,16.558262167423045
26.515577842707113,204.0608023548708,146.77161042724313,12.128743046293424,100.50438357138007,50.886986369806245,52.85164107790311,16.10772257480217
26.00954412114598,191.55537053206984,138.09726325529363,12.565376785321776,94.50290689892825,48.43621033077289,50.42187099112491,16.010069297648506
26.35850851386244,185.14879880795183,134.1637478859076,13.462725673262423,91.40840288549848,47.15464082444612,49.37281767373882,16.175929548160934
27.133861552824015,183.96901009618776,134.09808957078513,14.422326988320275,90.84023056236002,46.84053801286133,49.364584008461854,16.441094413280243
27.875647980520327,185.32760841216455,135.75006141441992,15.146928177476244,91.52294175122562,46.972730011736694,49.749310828833366,16.655142299104426
28.288090702102068,186.37392271879025,136.9588921130833,15.527667257368,92.07900844887746,47.01580679596069,49.92666130329903,16.735184228407483
28.316257148078208,185.2600260568735,136.420520151025,15.646810559393181,91.60534106477544,46.635380872370234,49.57201399258044,16.684885907966905
28.10676519328702,181.6530557169335,134.0189206586152,15.698692761026347,89.93400766698244,45.78968046898892,48.703610697397195,16.57422998274193
27.879491948396737,176.49966124098924,130.56162180172655,15.858955782879406,87.51736139760844,44.67270647746584,47.579859304458665,16.484925890322756
27.784105293483933,171.17648004003934,127.08109421461356,16.182467520186847,85.01045840711036,43.54144500292582,46.489306389872105,16.455234446345223
27.83566979005189,166.59409210268737,124.18208484889011,16.603265517356903,82.84088647808598,42.54990615259007,45.57912951919844,16.467032931927008
27.96393522730718,162.9112416220348,121.90627976016371,17.0229452681367,81.08336912752956,41.71511709837475,44.842791786648284,16.481996726396854
28.11144129875951,159.9462541708659,120.09999205405681,17.395029735001906,79.66469128382474,41.01120156375817,44.23706193188929,16.486299585137544
28.28080237516774,157.67697713319123,118.78080156617953,17.73398483674462,78.59494111681283,40.45732097575705,43.775105431594085,16.499268415161726
28.4999798920762,156.21090894491545,118.07198666634267,18.070190070525857,77.93721179704355,40.08849440970876,43.4897961062554,16.54531572675827
