FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
0.7119352229325737,6.419865486007199,5.220563842943043,-0.3507605069041676,4.191437293960549,0.7816135943675165,-1.4335283022799374,0.29910841924438075
-5.04414491854075,20.31580799103956,8.21237564797749,-11.165810593724148,7.933893029107209,-4.454531678274935,-5.3675615548006546,-7.70317323239459
-9.69799334691195,30.141656963231135,9.98373220591256,-19.4602814643345,10.013501784067874,-9.151890832055978,-9.198139202182594,-14.32213994425339
-12.69582701143463,33.881590514428204,9.879427779362118,-23.890062309659672,9.593137967255077,-12.764698288343343,-12.717414965358781,-18.736587234439533
-14.233036090700523,32.183777258571254,7.945891567512618,-24.7414804403674,6.944999915424632,-14.855338129707189,-15.607166690950336,-20.907407840321806
-14.978308835520638,27.450206887142283,4.743284243828112,-23.446718042637738,3.1596524392270817,-15.282239496409295,-17.516351802403314,-21.360009802503807
-15.548534627862523,22.38395314898802,1.1414252042910256,-21.605484901570858,-0.4023999628389138,-14.331673055025144,-18.189882054127203,-20.759235425828944
-16.1197612001416,18.988641704529122,-1.8008177947913004,-20.207949768669163,-2.596254224829461,-12.67934887265752,-17.605527698280145,-19.60290839930026
-16.424952579669693,18.192809567792082,-3.0997757592903143,-19.465242279863407,-2.8395371481659293,-11.176708960761928,-16.07141181449277,-18.187882163226835
-16.07123543345917,19.773856179327897,-2.3500785534724,-19.130960856303698,-1.325387035385256,-10.540254955266123,-14.201015893578866,-16.740700096204183
-14.885222167655588,22.501745990227867,-0.09634785128020917,-18.904004499246344,1.0260865866027438,-11.049287902758666,-12.6927785881917,-15.498713468992365
-13.042810769623541,24.721978215398256,2.4089300461474465,-18.618775035217954,3.0119234829685153,-12.37443375253324,-11.974381099936943,-14.647883666307642
-10.968249186775086,25.285484261178656,4.008560182077053,-18.22879602725437,3.816423976140972,-13.667038578326988,-11.94462465749234,-14.213884055084176
-9.152176987133073,24.176329964958562,4.344180065733304,-17.745244680240294,3.4339719794054266,-13.957333653608776,-12.052507297150173,-14.057505904623714
-8.013128788573296,22.263887148193334,3.865271008531746,-17.220858866030465,2.499404578576744,-12.707601380334083,-11.711271382423782,-14.004694111602447
-7.811240941246471,20.413236874397526,3.239029009583314,-16.749808359655596,1.690783654630731,-10.187330696547294,-10.750288251699612,-13.995551582646337
-8.580119785720411,18.81263048164892,2.7796223755780765,-16.444017237932368,1.2295275025321213,-7.389523755649528,-9.556430355395781,-14.12074145437264
-10.093776371198148,17.06828490134041,2.3338973171067168,-16.403840368486758,0.8372517274673682,-5.512603548439808,-8.813973469797881,-14.52401265648562
-11.917321777219309,14.77156617809005,1.5136158072368355,-16.703426750356567,0.047206511294671225,-5.3425137905049,-9.066590668969498,-15.258043331756314
-13.536794077385029,11.876919597102624,-0.05813748414627633,-17.358814275968218,-1.4679491595665524,-6.907534858715367,-10.408298866771618,-16.195309219493247
-14.496572623372266,8.66298549903951,-2.581181735972422,-18.25006603552218,-3.7335124365830845,-9.538798780504004,-12.44339810379241,-17.03994033948422
-14.488103214459743,5.581148281202279,-5.882768993491796,-19.058965346332936,-6.4276655928560205,-12.20840973371568,-14.459589626974102,-17.43188165970327
-13.406712810582235,3.228658253459221,-9.248729726693874,-19.339347549932295,-8.912708747872593,-13.944404783414916,-15.701359949552186,-17.104725008748495
-11.411964188511725,2.2577230783506126,-11.566836250339012,-18.744149396395386,-10.425581911011525,-14.190395446909816,-15.661248555096744,-16.03149983041647
-8.956654238052657,2.993046111136853,-11.887596374058186,-17.263222728967232,-10.44595150706241,-13.018342260569788,-14.299877218898457,-14.471944480514315
-6.6950467874137525,5.003995882621159,-10.031634226371027,-15.273541322484268,-9.016469747642597,-11.086914753026198,-12.07313954973123,-12.864753891494464
-5.247304159675138,7.166760179290558,-6.712955501711979,-13.346821812595174,-6.717022163000673,-9.297424403639518,-9.706193365323262,-11.603312517941857
-4.9356889776512,8.336194032348248,-3.07883084532617,-11.95579410788692,-4.278247202237874,-8.291963869592502,-7.826973202157286,-10.827168855178883
-5.663178795364233,8.067658687619922,-0.11196733566123286,-11.275127351058151,-2.1712450943565966,-8.104529502275152,-6.698223178227475,-10.364105561905465
-7.005161951932103,6.743027075975767,1.6334099515771991,-11.162684054047396,-0.51121052805182,-8.208523861029898,-6.213732374823423,-9.856936217155088
-8.430704119084139,5.0919832397735005,1.9572092195783208,-11.275510678047654,0.7413051583667364,-7.919356543282539,-6.108531812895839,-8.988999382708563
-9.511093319563171,3.678268612349964,0.9324076663982648,-11.23957239179206,1.5810479402986874,-6.861011580441666,-6.188857298871006,-7.675639574342609
-10.036682879637866,2.772818657489317,-1.0351293240537636,-10.821658110491342,1.9588133012137268,-5.204430426331978,-6.436689075675795,-6.130363008811458
-10.045597263817761,2.456258739367499,-3.2296096521656295,-10.056277690037913,1.876388348106221,-3.5873372127607657,-6.985834538102434,-4.788204034380301
-9.784750024016237,2.58714015879156,-4.9508724458086455,-9.257313912119011,1.372737714804185,-2.815551687999813,-8.033673177251522,-4.1253522917104934
-9.604196606364548,2.6545538451830866,-5.9657409641927,-8.872985409379416,0.4034190408931868,-3.501145543454279,-9.72107138859586,-4.448969944065777
-9.802401448637344,1.8829647398836253,-6.65860922934952,-9.245899235035415,-1.1919653077764394,-5.768463852907693,-11.993471592046838,-5.7498327594601815
-10.488993930809562,-0.27862425904505184,-7.708787490487504,-10.422400826580205,-3.531204219817482,-9.139310749214495,-14.504936157033248,-7.6919744844836115
-11.540185532817343,-3.6766165038255214,-9.57976818369042,-12.11997296045349,-6.481612786831255,-12.67201583351876,-16.66068939094695,-9.743139375324235
-12.661554243110022,-7.465468193911505,-12.225863568889796,-13.843374264567135,-9.61308201999487,-15.318680605486863,-17.82229754166489,-11.369362732238566
-13.507101365479437,-10.602018059495482,-15.130918338514931,-15.065414742188887,-12.343135143742664,-16.32852934672875,-17.573099153939797,-12.196868126729171
-13.799780594457573,-12.353677152052514,-17.518484870451495,-15.40858868928891,-14.134043919651878,-15.492932641207588,-15.895498876473088,-12.097244197622093
-13.434503302703853,-12.47231247260062,-18.608517794685177,-14.800989214433367,-14.638606377201723,-13.144058599992057,-13.187919801913166,-11.209366976856348
-12.548242698373677,-11.136256363216235,-17.936375050688387,-13.556088505082442,-13.814619566766506,-9.972068367778718,-10.146494684496966,-9.910345509401012
-11.507727343327348,-8.912409725627224,-15.673621206177637,-12.289384518163885,-12.015299906221523,-6.780038805550921,-7.559494622288406,-8.712788765956502
