FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
-2.0157229730667723,32.15149150785566,28.683366428760547,-2.595374533601034,17.956505616517337,6.1542818305143046,6.642085108070995,-2.507028662030514
-16.461046229810286,53.100795007972714,18.34463006188823,-22.048334120685887,20.86180350038533,6.728937449035708,3.5010301475040415,-9.35690150994048
-27.963972161091878,68.61756234157275,9.690896597108022,-37.27135687987145,23.137191318730228,7.404680338758445,1.367207926101436,-14.5943874848109
-34.836424102772526,74.9937459967426,3.44884716787579,-45.86032743546261,24.10772698090175,7.95725436740003,0.5543815490685858,-17.463910379248997
-37.157319050646485,71.03622801897708,-1.03913400679119,-47.95640465228126,23.07991271080976,7.774139647311929,0.4612827021470055,-18.36421677096267
-36.28716829549907,58.059757676264255,-5.261346095336799,-45.55723952161751,19.640270237061575,6.207091177887664,0.02197618517929803,-18.416403240446513
-33.842781782337184,40.00932667643259,-9.980721420870621,-41.122371902080836,14.359682232215292,3.22881064224837,-1.4088725854713946,-18.665911162457704
-30.906065129409317,23.72678263702808,-13.713214279839494,-36.53499206258136,9.440598716907212,-0.06881784353346262,-3.3670782441657092,-19.50670075447671
-27.95078491270449,18.04657220817848,-12.781412074368367,-32.96523408027545,8.429633743073788,-1.6698658117874234,-4.382527301116396,-20.68529217378181
-25.31795279499688,30.66379659259762,-3.5049119663282884,-31.303668490069434,14.605513091512252,0.3728122952752018,-2.913397629923966,-21.76026049090724
-23.632715533688188,63.8283218375751,14.795049301580855,-32.413433195287794,28.832766805125303,6.705741550728159,1.5248893733478455,-22.570748514434335
-23.703918358493443,111.78870946566128,38.315458534657,-36.810690511654975,48.429027515007476,16.064608067751376,7.869699354620757,-23.34693491364792
-25.99304204223913,162.371313878211,60.1918943547594,-44.083474867218115,68.07481280753201,25.76755790756214,14.024267881330966,-24.449439307019784
-30.14951642103291,202.30162800778524,74.01305891951975,-52.69133379607365,82.3478414014483,33.02760627181852,18.00335296992066,-26.019548365262054
-35.04179380463274,223.1796655860579,77.07622086980894,-60.48058797724882,88.29689238368307,36.261616946466226,18.93592212147753,-27.836419202492333
-39.29217970467176,224.5945381262961,71.31853353933052,-65.64478847580894,86.50044751726851,35.641471070876555,17.332878225341645,-29.460500332240855
-41.94232149401403,212.9060884248654,61.6095700837447,-67.50525489164787,80.17139204211757,32.68638805031827,14.58036388079669,-30.51282253294454
-42.82231494782301,197.03807871798327,52.85479050831782,-66.64178038293541,73.14755772622058,29.292519511796463,12.10030108798615,-30.874265063847698
-42.45400367104931,184.1449668423577,47.84041652640425,-64.38503965578714,68.11571993381865,26.83760462037414,10.719169064968932,-30.696650914435033
-41.644742246864375,177.38807965953725,46.7941932657074,-62.080236125930725,65.92631792857759,25.793497023227197,10.51604089712051,-30.272401743281623
