FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
2.3106119984176883,-2.454265491048584,-3.2408654766977656,1.2175156134937561,-0.29737940387891376,1.9392342778910914,0.046214484325627976,-1.0444945168585351
10.189368581518812,115.0252905798692,74.58515556858251,-4.037565240279038,49.60194315178997,24.785040415691807,17.659612133596244,-5.9577046334237105
15.802168021776676,206.05993729428394,134.60496052108775,-8.375245602638657,88.24336463061708,43.11223794754102,31.596076556757453,-9.853321954217535
17.71474477555845,255.4913409331906,166.60454597087582,-11.417397663467346,109.22905724082685,54.20764916229776,39.66549115248594,-12.138590086731947
15.749539598544086,263.9604012509728,171.00029996671245,-13.472899579407398,112.9235738073697,57.89720495711518,41.75829751950539,-12.849698628473837
10.899897943326435,243.86081035157784,156.19322867855885,-15.14077053268032,104.67043184223806,55.95640958830206,39.36775291453018,-12.513093533526945
4.934140574956558,210.81030138749566,133.03310921513412,-16.59834941221622,91.15604321994,50.86907951686727,34.62577381504575,-11.730593197108973
-0.07981099415736809,176.8477190548255,110.42696473432191,-17.114147612591484,77.59715591003707,44.86611062543085,29.58807347493277,-10.749480973481049
-2.26606890353885,148.69488661718472,94.05772868339191,-15.254089856216027,67.07820436627006,39.65292734109236,26.006765830610615,-9.319451820735512
-0.46813263960461204,129.68499962226946,87.151878229907,-9.754742827888595,61.31559610415826,36.52438941004215,25.273733693385402,-6.946652614641921
5.297408280232281,121.67157775895167,91.07833923426651,-0.48464496066914814,61.27027053162028,36.34492641540977,28.165654522771188,-3.35644168276668
13.728775242202648,124.79169503807368,104.84508030200786,11.21004069496614,66.84465486995668,39.23623342779404,34.43261825703822,1.1848628674307957
22.66744396031553,136.0475572388621,124.45422197594716,23.04396104124787,76.24051057470072,44.28693556599216,42.63186404120115,5.925738612564872
29.949931197211484,149.13451471149583,143.58438413446595,32.84054269118083,86.04893314753112,49.69322925868736,50.524831789481965,10.007359076404608
34.25261140617355,156.77568685817045,155.91885660928742,39.374385546454896,92.48826789102701,53.41467857550848,55.92874404014979,12.873460939989211
35.46220194543843,154.4554311562435,157.89808347695458,42.49589204039108,93.15194722297474,54.01645304432827,57.5496152401063,14.419418060426713
34.396535510142314,142.98406274866858,150.11584307908578,42.591481530557836,88.10521507897701,51.21078542165508,55.32283317130139,14.806975007644708
32.11796499935564,127.88747275395237,136.4053884225656,39.92480942763974,79.5553712857127,45.80331596339115,50.127279251169995,14.137896807467355
29.324516764134884,115.75533579391859,121.21194166754917,34.451189840788736,70.29202226091434,39.131097370938434,43.145509315804986,12.287310365882764
26.19985127591608,109.87144052148189,106.99763303625818,26.26443567423506,61.945508755719146,32.37990985674053,35.32543457967432,9.060849428032716
22.741157967145323,108.1537615739805,93.40714193943062,16.265227615411995,54.26430404716687,26.20956362867295,27.264114887229958,4.565477249475989
19.23710981949395,105.08831319706891,78.77003912567781,6.39121166651071,45.961630938649435,20.893854032039826,19.511227511760417,-0.5133122346557896
16.472517466541735,96.65183211623852,62.90749169584885,-0.9725855906661859,36.59395173363948,16.821075132500034,12.984740192313447,-5.003631498649492
15.438170489283994,84.8337775666494,49.10618530691313,-4.177498564683943,28.06480193958494,14.898341860380148,9.069723054838054,-7.741615875193296
16.688145842255093,78.12219286125584,43.40341531022744,-3.364303842056766,24.38406054566261,16.395343058307592,9.141805173132777,-8.207161315188758
19.78279574320426,86.89695872385968,51.15285095127891,-0.6357524094196052,29.472967730394586,22.16341548723823,13.693328063713796,-6.894789855472862
23.266019862297977,116.49777223311253,73.05381822129499,0.8945116381902025,44.3672783368046,31.734238402847968,21.659328474163008,-5.1379572213495415
25.296414806146235,162.75752843652987,103.56529764899557,-1.3044070729554995,65.83748918518796,43.03781959841044,30.54332421902267,-4.442990479911412
24.593963745560213,213.20009370617376,133.07232087817678,-7.864231912295019,87.54174428225953,53.10143182883007,37.42970831030226,-5.7118199170770865
21.123633279051184,253.14246175351528,152.5218997889709,-17.232018301827292,103.04730721213745,59.377334781825525,40.32469694782288,-8.80488690825773
16.101287037985852,272.75272481824084,157.61411558357958,-26.524406776456516,108.82185570623726,60.885384795026084,39.017539493342746,-12.671096445212537
11.342880072384377,270.91048212975005,150.145706235977,-32.96849904874552,105.46682395685878,58.4956275049109,34.979005861836555,-15.9252047628169
8.364964162528214,254.22238771070582,136.139498541441,-35.12165934592991,96.7455531477114,54.26333847214348,30.437277395550897,-17.522762862572492
7.736275870808793,232.66640404299733,122.3579306937039,-33.312551512568426,87.32561532549354,50.30680018440081,27.23708958516621,-17.19121914903131
8.961033676911178,214.91040130758492,113.39124700987792,-29.259063289345242,80.68951484023098,47.899976027002225,26.11088777576552,-15.469364752782315
10.839277994240936,205.630502405795,110.57854595367841,-25.225210628510656,78.17120500870692,47.18319085089851,26.62755155954929,-13.4232508682254
12.041585452962963,205.1890701667577,112.55225010884743,-23.15115390768588,79.12782543685123,47.449822971854765,27.656534968160535,-12.20570575831215
11.650627833073255,210.6213011495602,116.4194071706847,-23.999173873629545,81.66963315706543,47.69424567683493,27.99930803865424,-12.599124272119349
9.54505533424293,216.9223450009896,118.87059056293258,-27.374059758937666,83.45858933017836,47.125915659465946,26.927875871286705,-14.633689034363456
