FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
-3.431684026858758,-17.015078025326783,-12.783271671174422,-4.717595221152017,-7.679917730397357,-5.119715421055119,-5.825205912850939,-1.0581895339868819
-17.114368717269933,-97.74174791035605,-76.0960404497047,-13.696958402248729,-47.57521669444969,-24.764614987938277,-26.886193599681825,-7.359354386114613
-28.159400756719926,-159.84798488462766,-124.9717654505973,-21.143659531393027,-78.8286347473251,-40.8029652154329,-43.98820609190233,-12.746159003983488
-35.12805367076621,-192.75929271865567,-151.30585083562679,-26.269283364173923,-96.5841252921228,-51.15122059132612,-54.80390104548693,-16.70099213108353
-38.26985541686625,-197.66722336703566,-156.1621678023436,-29.28571311507728,-101.45244030658135,-55.899482785795634,-59.347699894684744,-19.235260286403204
-39.07331767752818,-185.0620216958554,-147.70295912235778,-31.067262057059175,-98.22432281672275,-56.75504656749399,-59.423486287637786,-20.70408109814886
-39.283427363016585,-168.0985225775803,-135.94452128833473,-32.54143964845474,-92.6784521796026,-55.757178865446434,-57.31577717997937,-21.490922935867903
-40.052621445975696,-156.12136038091685,-127.80907134696015,-34.240756930812374,-88.62553707176406,-54.165396103964795,-54.63756506862956,-21.808953019922605
-41.65351272456531,-151.91295485794723,-125.1815041695586,-36.21458273468016,-86.86272683800533,-52.18007581220893,-51.96973612871045,-21.716130814232056
-43.711119161770284,-153.11241551230376,-126.16812496264525,-38.201313294649516,-86.1210575176154,-49.45504549445402,-49.23921735482981,-21.246286729924236
-45.62024114729757,-155.51265681690083,-127.68972862573042,-39.85703286681008,-84.7591562627135,-45.80857634605392,-46.29638245385363,-20.49808556848993
-46.859774002232676,-155.66751794267302,-127.43772605195926,-40.92173260970973,-81.90077563235936,-41.55504583145818,-43.21534173364726,-19.61503293279233
-47.12519396628246,-151.91395731663832,-124.54791805286474,-41.29974138563234,-77.62863777563228,-37.32886562300319,-40.24292265393412,-18.704922895840337
-46.331711727250514,-144.3731526783594,-119.44112166162365,-41.04751763831841,-72.63322772687977,-33.677919170170355,-37.60880165091275,-17.77962671727054
-44.54681276325425,-134.54141802459694,-113.32527518972617,-40.27242925044205,-67.76808580834098,-30.770344784589607,-35.39310804689601,-16.75865933192201
-41.90011191993773,-124.51290187626866,-107.48371177978807,-39.014562821941446,-63.65402020684078,-28.38291523283701,-33.50715094941899,-15.539830603444456
-38.53957844765237,-115.9212308339635,-102.52719037366623,-37.23209995963877,-60.393961569411964,-26.152876622249046,-31.78210041281857,-14.11583221654377
-34.6838416389681,-109.23270959270221,-98.0998403758801,-34.931327900087936,-57.590459486193815,-23.95424618877286,-30.152015320719617,-12.68154044617908
-30.719449611691804,-103.9880883846954,-93.36108499330804,-32.325186080038186,-54.76205296899973,-22.168999044958376,-28.842753211654504,-11.645230280418588
-27.209389064494133,-99.69567442573086,-87.85885424145661,-29.8507514694564,-51.86556991244603,-21.61372905472408,-28.386719363425918,-11.487819323733595
-24.737225405111417,-96.38856194781944,-81.99301606090916,-28.00665362501782,-49.43379351209477,-23.064979214639905,-29.352007778894382,-12.52238713541491
-23.670435805641638,-94.31572296593242,-76.71504742507064,-27.143390522163696,-48.178726529171996,-26.645835847525486,-31.919270036042004,-14.702384822741003
-24.009714929871922,-93.29895372846052,-72.89571116846633,-27.357134870360525,-48.44523087971244,-31.514277002255202,-35.620429351571694,-17.604105165010935
-25.404653785986163,-92.60964627441574,-70.96940144423253,-28.499759588610285,-49.99860075209789,-36.11191555600382,-39.45017162764441,-20.577921358024096
-27.273033667446803,-91.4530828228366,-70.92533777031322,-30.213562894674173,-52.20717646167307,-38.822219877464796,-42.26587499741732,-22.953737243894736
-28.93139638445026,-89.38045721823902,-72.29180588163563,-31.95456493846503,-54.30136242156293,-38.62656437410349,-43.210263626187114,-24.198909599106944
-29.73243688951621,-86.18839966589263,-74.02415842623563,-33.08170256999759,-55.49939069162103,-35.44143260939835,-41.97079798871849,-24.016146074138184
-29.251585886207014,-81.68087766203743,-74.67755926206443,-33.07516872750125,-55.13357727885022,-30.09273081359788,-38.860745028680135,-22.41117854754898
-27.47819783458716,-75.84499342770815,-73.09889633527729,-31.794042789623166,-52.9323556156729,-24.02681597848132,-34.7424696533022,-19.715756618331724
-24.861230762266413,-69.26781308873859,-69.17476017015156,-29.580287498388117,-49.26585123308206,-18.825292295778933,-30.74676995356752,-16.509344378414735
-22.1117702062771,-63.066825562108946,-63.87083565410433,-27.109731290440756,-44.98901538713636,-15.598667688260322,-27.794746356351183,-13.430888739092936
-19.863067010466906,-58.11212802718853,-58.430929784145114,-25.091580545999562,-40.8719096469297,-14.49260362131073,-26.146446383325696,-10.970309020933751
-18.41959321812103,-54.28934894376358,-53.48997864039811,-24.011438554005508,-37.10619304457711,-14.641775535420567,-25.320242066565903,-9.357840014658434
-17.737318008250437,-50.66252518816069,-48.91948835265234,-24.024690703952434,-33.364358230849774,-14.696383040473703,-24.506495751958106,-8.587227435582294
-17.571979955609017,-46.4042237565841,-44.39072532016539,-24.975416611112692,-29.32120248048225,-13.62174426713515,-23.1857154533348,-8.508998345100837
-17.637231026497787,-41.492183167486935,-39.93132446741468,-26.48652326173365,-25.087588252963755,-11.23834259202691,-21.47517764975671,-8.91651919243432
-17.696245296952196,-36.514108165425185,-35.955411137894345,-28.108429178754598,-21.17835796415824,-8.17954689448895,-19.972270667311985,-9.606203701346656
-17.61844379436996,-31.991743652818403,-32.95694732512317,-29.50220664084622,-18.168923229242235,-5.391487052803202,-19.281144866365885,-10.428149959498512
-17.425969679037145,-28.05374472798092,-31.307272874408525,-30.56129833126271,-16.41875664448982,-3.563792232555791,-19.59469818147552,-11.315905795350485
-17.282900733072037,-24.623270935036924,-31.190972646931318,-31.37280747243442,-15.973248019992637,-2.79650634138105,-20.557247908245067,-12.258554171649797
-17.387410365433166,-21.565445458830062,-32.397310589846846,-32.04806902515446,-16.483549288947845,-2.5835633617939946,-21.40361511108403,-13.219651921215608
-17.828925483511703,-18.469370854927337,-34.005876795939976,-32.58401051697588,-17.121304019556774,-2.0707518761478036,-21.28352098486198,-14.07735720939817
-18.52975287734106,-14.51554934493081,-34.48324691686285,-32.88150485406984,-16.75401321529771,-0.5138682806788676,-19.68245012104387,-14.65980718961573
-19.309350305946236,-8.987535984162124,-32.504629296565945,-32.86773634128702,-14.541280905829087,2.226690211544159,-16.784426739019196,-14.856668267846848
-19.981610620667965,-2.1435306184204928,-27.984660832121627,-32.55554430354557,-10.605211643578523,5.443283846002415,-13.531191859764617,-14.699905446608408
-20.38268015732542,4.524114454051605,-22.348837816473576,-31.96121736929134,-6.147317813927058,7.832185112323042,-11.223475466891697,-14.329067436195038
-20.3418323107225,9.136710682159137,-17.670582882926148,-30.984709007261973,-2.7789288250551456,8.178932183742996,-10.824062482609449,-13.869613123889867
-19.695233508641287,10.73274431900002,-15.346237450438933,-29.414311627874206,-1.5362935713034331,6.086918447642537,-12.391313056334004,-13.335108909628524
-18.385654937715756,9.940826216363678,-15.327186097309363,-27.091179815330502,-2.300355784270444,2.308423509858322,-15.006374038840429,-12.635392160119148
-16.567127356148006,8.663335897494566,-16.288364900630835,-24.112403058744388,-3.9148061846366073,-1.4931704625246098,-17.20534216908247,-11.677986877339068
-14.605372448345605,9.272330874550269,-16.35080087226786,-20.92517799821188,-4.75385004553843,-3.401318522404523,-17.6288234516882,-10.487500275157617
-12.9631700247121,13.768448329714175,-13.911961849025305,-18.250858076270923,-3.4055918785588637,-2.048965468293979,-15.587490707714045,-9.271913910534135
