FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
-0.16554834998226456,-7.069846283540547,1.4125209587959922,1.3368611732712206,-1.9817066610805252,-7.194398257603891,-4.17395934722685,-1.9432844786414452
-9.568140405510327,-107.0650730732249,-76.92117576489642,-0.45787935391649714,-50.414704014986356,-26.082885803126164,-22.55985562140407,-6.22337058765558
-16.916585267752787,-185.03244876337249,-138.57260901755814,-1.8735050641239475,-87.98261715599558,-40.92186882430485,-36.58186681447387,-9.499807513497899
-20.858959824060456,-227.64300806893797,-173.1327072721555,-2.481294130369276,-107.99125551336523,-49.23291852242327,-43.61033171046846,-11.125473983873455
-21.091039083553767,-234.076586643324,-179.2716810649496,-1.8447582429612763,-109.80492344096868,-50.85175948442455,-43.54011102220547,-10.996516310126957
-18.271536628983064,-213.4241155206577,-163.12258042509976,0.25176707912053997,-97.76526688671251,-47.56829770339204,-38.358811787431705,-9.525403977258843
-13.749064775087584,-178.74809905209565,-134.48863289203186,3.418937276985391,-78.54648983960695,-42.1402995831235,-31.054005429838053,-7.488491074894161
-9.32255988074927,-142.41422972864066,-103.91202190264495,6.397156978015075,-58.98115249094271,-37.39740927146612,-24.654061420727913,-5.831783141002094
-6.99746405286305,-114.9490439803717,-81.70598185817121,7.284970422921469,-45.26389001871588,-35.79202564175691,-21.75816398755315,-5.440766221483623
-8.538287656405801,-105.77197129500576,-77.4764698809395,4.366817405780706,-42.76403148670532,-39.1960343337769,-24.30730204761178,-6.861708726117349
-14.780941217699027,-122.47377534433885,-98.10638905610222,-2.8480232949683177,-55.135667942320374,-48.54746379410552,-33.1873609479298,-10.043508497567153
-25.009943405026714,-167.334872277469,-144.15589861820226,-13.048159486843993,-82.46938935754771,-63.27282848052281,-47.63955573912123,-14.25091761971891
-36.867194484013304,-233.32165352632953,-207.07695859364497,-23.46373009495381,-119.73319632924414,-80.87980230457752,-64.93165275472028,-18.267235525070166
