FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
-29.834549749264987,-59.57504601204113,-52.190788822023244,-39.82595642367576,-40.3495775153921,-21.530408356096327,-32.51157498104147,-23.537150303857622
-57.95052671087617,-283.83413644345455,-441.22337498811515,-78.0501511138456,-248.3154819252659,-62.60965206966321,-83.16408941056474,-38.47197431164179
-79.35847754599212,-457.6506747705441,-742.8396052211701,-106.87140728946444,-409.2310378788058,-93.32730347738361,-121.3853440725871,-49.145028704756506
-89.6360480188168,-550.9990791821574,-906.0975938104626,-120.1744108977707,-495.44404689295857,-107.3518304214583,-139.60264265554338,-52.85669547104689
-87.71970004828202,-562.6508684479535,-931.2423370675888,-116.62701547777111,-506.603482636826,-104.23211837987122,-137.20256566253028,-49.16593850196873
-75.67318346551123,-513.9363693034065,-857.4942859807362,-99.25524494502329,-463.4312005213445,-88.56272461318065,-119.38721599440288,-39.67679350310304
-58.09045335888244,-435.7497883310319,-737.6353255520502,-74.50957501252113,-394.6848304933115,-67.77918968241815,-94.67499723545147,-27.61698056511754
-41.62792846466784,-358.4695823652347,-618.0750747931146,-51.61244391378699,-326.9107280910154,-50.075432077367395,-72.8831815437705,-17.550539018210934
-34.039352961573556,-307.82423232536036,-532.4056913904539,-41.30793355741535,-280.7071964798299,-42.795051660215236,-63.61561797963942,-14.731323995473517
-41.901071677982074,-302.7639269739965,-502.6333749378546,-52.777202538042815,-270.21571615725736,-50.78547897555487,-74.13436147361381,-23.492442518494553
-67.49986964846886,-351.2725423148201,-538.6334242619279,-89.28354285386293,-301.3526402519746,-74.64313348663704,-106.45082607081935,-45.033934397854196
-106.8035197119192,-445.56416838320655,-633.8214750182468,-145.23431537524047,-368.70556441928454,-109.8251144447047,-155.32337650824417,-76.02338142350686
-150.35553089114308,-562.0882255173808,-763.2794164140989,-207.3286271924365,-455.08824043340945,-147.79625720118426,-209.2730016177915,-109.33460740233174
-187.12609429924024,-669.5178280789445,-890.5715710071806,-259.9299911658635,-536.8614861205808,-179.23242628267667,-254.95408443072412,-136.906933797832
-209.27758462747855,-741.6656403831454,-982.096778220699,-291.8235982020656,-593.4337527393346,-197.78045309386033,-282.74852249612354,-153.20343796495845
-215.13954567701794,-767.991090452727,-1020.8701537989176,-300.5067977154337,-615.574544769901,-202.32484456811227,-290.42150123113237,-157.29511536778634
-208.89223375392936,-755.6934220148896,-1011.376833591195,-291.82381986795826,-607.648317988718,-196.601177456128,-282.903237056568,-152.51200565266237
-197.5622667107184,-723.0376747430222,-973.3691488475,-275.7452745263932,-583.0176669595602,-186.64352413381232,-268.7498133222511,-144.15621107036972
-187.40884309060823,-688.9900556664812,-929.7829173369987,-261.225391443561,-556.226933665703,-177.756186241462,-255.7299309317611,-136.83523998016312
-181.69433120951038,-665.484739232881,-896.6333726147933,-252.98995031521343,-536.8678607317382,-172.6624335390151,-248.0169751265272,-132.87284741157765
-180.51509465270965,-655.4325158898705,-879.4779288665633,-251.24967229412388,-527.7428811763482,-171.40237695374847,-245.90171452041977,-132.25364127196175
-182.01886175550254,-655.2381121286267,-875.5701703814716,-253.40297405454828,-526.5506228007614,-172.3985761197716,-247.2366103919004,-133.56402849838366
-183.90334111935474,-658.6824141611966,-878.0412732385798,-256.15969436288043,-528.716283317139,-173.72200922266202,-249.23790767052571,-135.10178341461653
-184.50407618142646,-660.054522036481,-879.5274684568961,-257.09863057873116,-529.7374156934313,-173.96673438699935,-249.79196700727582,-135.65922454936907
-183.29937635527614,-656.0996851965151,-874.803839703653,-255.41320253034553,-526.7450213819112,-172.6376101679993,-248.0942023858824,-134.87458154890572
-180.83988060735513,-646.789153819089,-862.4509698103445,-251.85063568517384,-519.3020692403973,-170.11776352142093,-244.6573192776161,-133.16731520177618
-178.1632309995402,-634.6335672299944,-844.8824835621388,-247.911699093344,-509.1345410461016,-167.26122056306897,-240.71507439044458,-131.30248955823768
-175.99556870314595,-622.7335419356663,-826.4089538455759,-244.71494142332017,-498.7757065295712,-164.78582108260255,-237.29553417058318,-129.80719197323563
-174.2929418195228,-612.8941522468234,-810.6535173675261,-242.30214008056836,-490.0446078987791,-162.8588054792497,-234.59284775203847,-128.64695543212846
-172.49483849885246,-605.2767936777317,-799.3383663435693,-239.93256361823384,-483.5478421461454,-161.19494554432742,-232.1382525279321,-127.42751488078075
-170.25185585278965,-599.5330240509825,-792.847613523654,-237.064062091194,-479.29764775197884,-159.53995894973767,-229.5627036764068,-125.92904943294722
-167.94269046878838,-595.7716939764291,-790.8571061174831,-234.08010884120762,-477.26985191275674,-158.0326801793102,-227.16124405173971,-124.4596747076508
-166.50206059092267,-594.0456197870067,-791.5354951422283,-232.09794681632155,-476.9316201581402,-157.07626949975406,-225.688344312884,-123.69138611846142
-166.704719247178,-592.9803073055552,-790.2738965130251,-232.05822880621025,-476.2911493772347,-156.8593581998907,-225.5923619955673,-124.1175008716595
-168.4243730254178,-589.3153151189591,-780.3743407345496,-233.80134721774735,-471.927452443799,-156.97269216651097,-226.35687050875538,-125.53547119906834
-170.23884267851975,-579.0715690925541,-756.3762852633403,-235.59464725745116,-460.4987479461945,-156.37281533145736,-226.34183440607438,-126.82053625593903
-169.4625543864839,-559.1743070016225,-717.5427395779044,-234.1479721119042,-440.5023097590111,-153.58312205135854,-223.01739654200347,-126.0173158320697
-162.65783322339195,-528.0080258148718,-668.2363439865945,-225.15018262276544,-412.6579740829412,-146.96247629601348,-213.41946007942423,-120.74953038201241
-146.7457006466927,-484.8753572912824,-614.6002589077378,-204.55109299904376,-378.6901240908938,-135.08886704683604,-194.93613605558176,-109.00869081597455
-120.5705029444819,-429.71920844978615,-560.3465866766501,-170.53190529469916,-339.8805456468542,-117.37164094274728,-166.51771932138584,-90.2042295775208
-86.20829024662201,-364.1238215706649,-505.2646744914543,-125.32528201200655,-296.9121075821556,-94.72724268360001,-129.88634584652362,-65.97145343239004
-49.04895135062984,-293.0196097209486,-447.7666499091137,-75.57858548860976,-251.23114724673286,-69.84115873305427,-89.86931054070413,-40.08342556960307
-16.176445223899066,-225.27320904285452,-389.33631713410983,-30.48508706233523,-206.61989397226407,-46.58646656931448,-53.19792082500495,-17.20720420324659
6.41726776732299,-171.5286432648586,-336.6908040608143,1.7865000273460905,-169.07901530093244,-28.617983763008873,-25.97138467417136,-0.974246646907925
16.39510947939872,-139.47609294637897,-298.77983580410364,17.611027716555217,-144.17553511970468,-17.750682465794,-10.953895953588644,7.6120494678515485
15.925550742515673,-129.27642249830544,-280.27159720410305,19.322534139586388,-133.35931078924486,-13.094873783975876,-6.319143526158577,10.443665236819097
10.208752889823964,-132.90490084776363,-277.17914942481985,13.520517333559114,-132.3961002628081,-11.675459328769698,-6.864163469744522,10.984161585315936
4.526116149613917,-138.78635022658156,-279.1229191481188,7.235387443591545,-133.8233398969029,-10.323722094973514,-7.142915213477093,12.14123578086226
1.6805968310494448,-138.68534246439094,-276.6546148017605,4.430160821822755,-131.79368858903996,-7.608028806156181,-4.487727474426207,14.738667907969688
1.356148402101724,-131.6995241366981,-267.27726353725103,4.986049700709749,-125.38777914616271,-4.433457918955222,0.10729999599821272,17.5606557932404
1.4449698959005506,-122.80487613001715,-255.48856738995767,6.338489111458518,-118.00014294197233,-2.9618822246027863,3.595481327430557,18.74304897495849
0.08236374581448225,-118.01516408065336,-248.08767736308454,6.099815807562019,-114.00016650444483,-4.784527686188965,3.50002933156745,17.364059935018755
