Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
14770.5859417,293864.03125,295073.34375,330247.75,324488.5,285092.5,255968.96875,222555.078125,246128.578125,0.049560546875,0.990966796875,0.07763671875,0.1525878757238388,-1.7089842557907104,-0.9765624403953552,80.0,159568.0,1.0
14770.585943,293854.71875,295316.1875,330384.5625,324450.96875,285190.40625,256014.296875,222587.0,246122.484375,0.049560546875,0.9912109375,0.080810546875,0.2441406100988388,-1.8005369901657104,-0.9460448622703552,80.0,159569.0,1.0
14770.5859442,293814.0625,295226.59375,330256.34375,324402.5,285125.46875,255984.078125,222545.78125,246098.625,0.0517578125,0.991943359375,0.07763671875,0.2136230319738388,-1.7089842557907104,-0.9765624403953552,80.0,159570.0,1.0
14770.5859455,293793.59375,294922.53125,330037.1875,324407.34375,284985.125,255920.25,222490.4375,246091.5625,0.05078125,0.99072265625,0.075439453125,0.3051757514476776,-1.7089842557907104,-0.7934569716453552,80.0,159571.0,1.0
14770.5875557,293824.96875,294823.71875,330031.375,324461.0625,284965.53125,255911.921875,222496.78125,246110.0625,0.0498046875,0.990966796875,0.07421875,0.4577636420726776,-1.8920897245407104,-0.7629393935203552,80.0,159572.0,1.0
14770.6650864,293865.1875,295077.8125,330257.84375,324491.03125,285101.15625,255973.625,222556.59375,246127.5,0.049560546875,0.990478515625,0.0771484375,0.3662109076976776,-1.8615721464157104,-0.8239745497703552,80.0,159573.0,1.0
14770.6900675,293856.25,295317.4375,330379.1875,324449.25,285186.71875,256012.875,222577.703125,246117.125,0.049560546875,0.99072265625,0.078857421875,0.3051757514476776,-1.8615721464157104,-0.8544921278953552,80.0,159574.0,1.0
14770.7150297,293811.625,295219.625,330235.3125,324395.4375,285110.90625,255977.828125,222532.09375,246087.171875,0.049072265625,0.990478515625,0.07763671875,0.2441406100988388,-1.8920897245407104,-0.8850097060203552,80.0,159575.0,1.0
14770.7400793,293787.40625,294914.375,330008.5,324398.03125,284962.9375,255914.4375,222472.203125,246074.296875,0.048583984375,0.990478515625,0.078369140625,0.2441406100988388,-1.8920897245407104,-0.7934569716453552,80.0,159576.0,1.0
14770.747507,293827.46875,294834.46875,330013.5,324462.59375,284954.90625,255920.15625,222496.703125,246109.078125,0.05126953125,0.98828125,0.079833984375,0.2746581733226776,-1.9226073026657104,-0.8239745497703552,80.0,159577.0,1.0
14770.7500111,293864.3125,295092.75,330247.125,324491.71875,285095.96875,255981.75,222565.09375,246132.421875,0.051025390625,0.988037109375,0.076171875,0.3051757514476776,-1.8310545682907104,-0.8850097060203552,80.0,159578.0,1.0
14770.7581143,293850.25,295328.15625,330372.46875,324444.25,285183.875,256017.15625,222582.53125,246112.75,0.052978515625,0.986328125,0.07763671875,0.4882812201976776,-1.8615721464157104,-0.9155272841453552,80.0,159579.0,1.0
14770.7581195,293807.25,295232.21875,330238.46875,324391.59375,285112.875,255973.796875,222535.765625,246085.203125,0.052734375,0.987060546875,0.076171875,0.6408690810203552,-1.8310545682907104,-0.8544921278953552,80.0,159580.0,1.0
14770.7581208,293790.8125,294932.625,330028.25,324405.28125,284981.09375,255923.640625,222488.921875,246089.671875,0.0537109375,0.98828125,0.077880859375,0.7324218153953552,-1.8005369901657104,-0.8850097060203552,80.0,159581.0,1.0
14770.7581221,293827.65625,294835.34375,330027.71875,324469.125,284969.375,255926.859375,222505.015625,246117.3125,0.052978515625,0.988525390625,0.0791015625,0.6713866591453552,-1.6784666776657104,-0.7934569716453552,80.0,159582.0,1.0
14770.7581233,293866.09375,295088.28125,330251.78125,324494.15625,285102.59375,255977.375,222564.46875,246127.59375,0.05322265625,0.989013671875,0.080810546875,0.7934569716453552,-1.5869139432907104,-0.8239745497703552,80.0,159583.0,1.0
14770.7581245,293862.78125,295332.4375,330385.4375,324453.8125,285193.625,256019.390625,222588.15625,246117.390625,0.052978515625,0.989013671875,0.07861328125,0.7324218153953552,-1.5258787870407104,-0.7629393935203552,80.0,159584.0,1.0
14770.7581257,293828.34375,295242.59375,330255.0,324409.125,285129.9375,255998.921875,222554.453125,246102.546875,0.05517578125,0.989501953125,0.079345703125,0.7934569716453552,-1.4953612089157104,-0.6408690810203552,80.0,159585.0,1.0
14770.758127,293808.6875,294938.6875,330041.9375,324414.9375,284994.0625,255939.109375,222505.28125,246094.59375,0.054931640625,0.988525390625,0.074951171875,0.7934569716453552,-1.4038084745407104,-0.5493163466453552,80.0,159586.0,1.0
14770.7581282,293835.25,294833.28125,330033.71875,324467.15625,284971.25,255920.875,222505.90625,246111.3125,0.058349609375,0.990478515625,0.07470703125,0.8239745497703552,-1.3427733182907104,-0.5493163466453552,80.0,159587.0,1.0
14770.761257,293872.71875,295082.28125,330256.6875,324493.34375,285100.625,255971.390625,222561.96875,246126.515625,0.05517578125,0.989501953125,0.07568359375,0.7934569716453552,-1.3427733182907104,-0.6103515028953552,80.0,159588.0,1.0
14770.7612592,293866.90625,295326.8125,330386.59375,324453.125,285192.09375,256013.859375,222590.21875,246115.15625,0.05712890625,0.98779296875,0.076416015625,0.8544921278953552,-1.2207030057907104,-0.5187987685203552,80.0,159589.0,1.0
14770.7612605,293823.8125,295239.1875,330259.46875,324402.78125,285126.46875,255985.78125,222550.78125,246092.265625,0.056396484375,0.988037109375,0.073486328125,0.9460448622703552,-1.2207030057907104,-0.5187987685203552,80.0,159590.0,1.0
14770.7676802,293798.59375,294929.5,330035.875,324404.75,284983.78125,255923.109375,222492.046875,246082.34375,0.0556640625,0.990234375,0.07568359375,0.9765624403953552,-1.0986326932907104,-0.5187987685203552,80.0,159591.0,1.0
14770.7676852,293828.71875,294829.53125,330026.03125,324460.625,284964.46875,255927.484375,222505.546875,246108.71875,0.05322265625,0.98828125,0.075439453125,0.9155272841453552,-0.9765624403953552,-0.4882812201976776,80.0,159592.0,1.0
14770.7676866,293862.96875,295084.0,330249.28125,324486.46875,285097.0625,255984.34375,222566.4375,246129.28125,0.0517578125,0.98974609375,0.069091796875,0.9155272841453552,-0.9765624403953552,-0.5798339247703552,80.0,159593.0,1.0
14770.7676881,293853.75,295323.96875,330378.8125,324444.34375,285189.0625,256017.421875,222586.375,246112.75,0.04931640625,0.98779296875,0.070556640625,1.0070799589157104,-0.8850097060203552,-0.6103515028953552,80.0,159594.0,1.0
14770.7676894,293818.78125,295236.25,330253.3125,324398.3125,285125.5625,255980.328125,222547.03125,246087.796875,0.051513671875,0.98681640625,0.071044921875,0.9460448622703552,-0.8850097060203552,-0.7934569716453552,80.0,159595.0,1.0
14770.7676907,293797.4375,294931.90625,330036.75,324407.25,284987.53125,255922.84375,222496.703125,246087.71875,0.051513671875,0.98876953125,0.072265625,0.9765624403953552,-0.9765624403953552,-0.8239745497703552,80.0,159596.0,1.0
14770.7700384,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159597.0,1.0
14770.820658,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159598.0,0.0
14770.82066,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159599.0,0.0
14770.8206603,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159600.0,0.0
14770.8206605,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159601.0,0.0
14770.8206606,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159602.0,0.0
14770.8206609,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159603.0,0.0
14770.820661,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159604.0,0.0
14770.8206612,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159605.0,0.0
14770.8206614,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159606.0,0.0
14770.8206616,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159607.0,0.0
14770.8206617,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159608.0,0.0
14770.8206619,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159609.0,0.0
14770.8206621,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159610.0,0.0
14770.8206623,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159611.0,0.0
14770.8206625,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159612.0,0.0
14770.8206627,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159613.0,0.0
14770.8206628,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159614.0,0.0
14770.820663,293825.21875,294832.84375,330033.71875,324466.78125,284973.125,255927.390625,222513.328125,246121.421875,0.049560546875,0.989501953125,0.070556640625,0.9765624403953552,-0.9765624403953552,-0.8544921278953552,80.0,159615.0,0.0
