Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
15217.979728,296317.625,295126.46875,322613.125,314098.875,285494.1875,255086.53125,220337.609375,245432.359375,0.0537109375,0.9931640625,0.177490234375,0.2136230319738388,-1.7700194120407104,-1.0375975370407104,73.33333587646484,271359.0,1.0
15217.9797294,296291.6875,295412.90625,323265.6875,314070.53125,285806.0625,255104.671875,220349.9375,245399.71875,0.05322265625,0.993896484375,0.1787109375,0.2746581733226776,-1.7700194120407104,-1.0375975370407104,73.33333587646484,271360.0,1.0
15217.9797306,296073.90625,294706.4375,322388.875,313762.0,285259.9375,254938.828125,220075.828125,245235.390625,0.053466796875,0.9921875,0.17333984375,0.3662109076976776,-1.7700194120407104,-1.1596678495407104,73.33333587646484,271361.0,1.0
15217.9797318,295968.84375,293987.15625,321201.46875,313603.46875,284614.96875,254823.671875,219895.484375,245171.375,0.05322265625,0.994384765625,0.177490234375,0.3967284858226776,-1.7089842557907104,-0.9765624403953552,73.33333587646484,271362.0,1.0
15217.9797331,296116.46875,294226.9375,321320.28125,313803.40625,284749.875,254922.90625,220060.796875,245299.140625,0.0546875,0.994384765625,0.173095703125,0.3967284858226776,-1.7700194120407104,-1.0681151151657104,73.33333587646484,271363.0,1.0
15217.9797342,296320.40625,295117.59375,322614.71875,314093.78125,285494.375,255095.46875,220335.28125,245422.25,0.052734375,0.99560546875,0.176513671875,0.4577636420726776,-1.7395018339157104,-1.0986326932907104,73.33333587646484,271364.0,1.0
15217.9797354,296292.15625,295403.875,323262.65625,314066.6875,285802.90625,255117.8125,220350.21875,245395.078125,0.052490234375,0.994873046875,0.17431640625,0.3662109076976776,-1.6784666776657104,-1.1291502714157104,73.33333587646484,271365.0,1.0
15218.0050957,296078.28125,294704.28125,322394.25,313761.71875,285263.96875,254943.921875,220081.984375,245235.578125,0.05322265625,0.994384765625,0.17724609375,0.3662109076976776,-1.7700194120407104,-1.0681151151657104,73.33333587646484,271366.0,1.0
15218.0051123,295957.84375,293966.75,321187.78125,313584.875,284601.125,254796.3125,219875.90625,245150.375,0.054443359375,0.993408203125,0.177734375,0.3356933295726776,-1.7395018339157104,-1.0986326932907104,73.33333587646484,271367.0,1.0
15218.0576752,296101.96875,294207.4375,321301.78125,313782.03125,284728.25,254893.765625,220030.578125,245264.09375,0.05419921875,0.9951171875,0.17529296875,0.3051757514476776,-1.6784666776657104,-1.0681151151657104,73.33333587646484,271368.0,1.0
15218.0576911,296312.25,295105.0,322593.53125,314081.0,285475.15625,255086.96875,220317.671875,245416.984375,0.055419921875,0.99267578125,0.178955078125,0.3967284858226776,-1.7089842557907104,-1.0681151151657104,73.33333587646484,271369.0,1.0
15218.0827139,296312.25,295105.0,322593.53125,314081.0,285475.15625,255086.96875,220317.671875,245416.984375,0.055419921875,0.99267578125,0.178955078125,0.3967284858226776,-1.7089842557907104,-1.0681151151657104,73.33333587646484,271370.0,0.0
