Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
15345.3725126,296825.0,294889.34375,320997.53125,312178.4375,285386.09375,254666.40625,220140.203125,245379.78125,0.0478515625,0.992919921875,0.156982421875,0.2746581733226776,-1.8920897245407104,-0.3967284858226776,73.33333587646484,303177.0,1.0
15345.3725146,296816.6875,295035.71875,321110.90625,312161.96875,285476.125,254686.78125,220161.03125,245378.984375,0.04833984375,0.989990234375,0.158203125,0.3967284858226776,-1.9531248807907104,-0.4272460639476776,73.33333587646484,303178.0,1.0
15345.3725165,296789.96875,294837.6875,320990.65625,312151.78125,285393.0,254648.15625,220119.71875,245369.59375,0.046875,0.9892578125,0.153564453125,0.4577636420726776,-1.9226073026657104,-0.4272460639476776,73.33333587646484,303179.0,1.0
15345.3725185,296777.625,294554.34375,320783.125,312159.03125,285239.21875,254587.1875,220055.53125,245369.0625,0.04931640625,0.988525390625,0.151123046875,0.4272460639476776,-1.9531248807907104,-0.3967284858226776,73.33333587646484,303180.0,1.0
15345.3725204,296790.59375,294585.0,320789.65625,312172.34375,285234.5625,254586.109375,220062.6875,245372.1875,0.05078125,0.988037109375,0.15185546875,0.5187987685203552,-1.8005369901657104,-0.4882812201976776,73.33333587646484,303181.0,1.0
15345.3725224,296823.40625,294881.125,320983.9375,312191.375,285385.65625,254675.703125,220152.171875,245406.4375,0.050537109375,0.987060546875,0.154541015625,0.6103515028953552,-1.7700194120407104,-0.6103515028953552,73.33333587646484,303182.0,1.0
15345.3725243,296823.21875,295046.71875,321102.3125,312178.78125,285483.75,254719.0625,220182.3125,245405.09375,0.048828125,0.98828125,0.15478515625,0.7629393935203552,-1.7395018339157104,-0.7629393935203552,73.33333587646484,303183.0,1.0
15345.3725262,296791.3125,294854.21875,320991.4375,312154.46875,285399.0625,254643.328125,220116.0625,245379.15625,0.0458984375,0.990478515625,0.154296875,0.8239745497703552,-1.6784666776657104,-0.8850097060203552,73.33333587646484,303184.0,1.0
15345.3725281,296773.59375,294554.53125,320778.65625,312153.65625,285234.28125,254557.234375,220040.328125,245368.15625,0.0458984375,0.99267578125,0.1552734375,0.9155272841453552,-1.6479490995407104,-0.9765624403953552,73.33333587646484,303185.0,1.0
15345.37253,296801.84375,294588.21875,320784.46875,312180.65625,285234.90625,254596.578125,220070.90625,245386.140625,0.045166015625,0.9951171875,0.156005859375,0.9765624403953552,-1.6479490995407104,-1.3122557401657104,73.33333587646484,303186.0,1.0
