Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
14931.1920923,294875.5,294980.53125,326493.1875,319818.53125,285175.46875,255791.234375,221678.625,246253.5625,0.0078125,0.99169921875,0.06982421875,-0.7324218153953552,-1.2817381620407104,-0.5798339247703552,73.33333587646484,199722.0,1.0
14931.2395463,294884.4375,295288.5625,326699.625,319799.03125,285320.125,255836.375,221731.28125,246252.40625,0.00830078125,0.991455078125,0.072998046875,-0.6408690810203552,-1.4953612089157104,-0.5798339247703552,73.33333587646484,199723.0,1.0
14931.2646271,294856.34375,295278.28125,326665.3125,319763.8125,285311.71875,255835.21875,221714.390625,246235.859375,0.010498046875,0.989501953125,0.073974609375,-0.6713866591453552,-1.6174315214157104,-0.3967284858226776,73.33333587646484,199724.0,1.0
14931.2896031,294824.53125,294956.6875,326445.28125,319752.90625,285161.6875,255764.59375,221642.859375,246219.671875,0.0107421875,0.98779296875,0.0673828125,-0.6408690810203552,-1.7395018339157104,-0.1220703050494194,73.33333587646484,199725.0,1.0
14931.3146201,294829.09375,294746.03125,326317.0625,319780.53125,285059.3125,255725.96875,221617.5625,246227.984375,0.0107421875,0.987548828125,0.069091796875,-0.4882812201976776,-2.014159917831421,0.0,73.33333587646484,199726.0,1.0
14931.3458131,294863.59375,294953.46875,326468.0,319807.53125,285151.6875,255782.015625,221676.125,246249.1875,0.012451171875,0.98681640625,0.067138671875,-0.4272460639476776,-2.319335699081421,0.1831054538488388,73.33333587646484,199727.0,1.0
14931.3708901,294871.125,295257.71875,326653.40625,319787.6875,285285.6875,255836.828125,221727.890625,246246.9375,0.01513671875,0.984619140625,0.071044921875,-0.3356933295726776,-2.502441167831421,0.2441406100988388,73.33333587646484,199728.0,1.0
14931.398039,294845.4375,295248.21875,326610.0625,319752.8125,285276.59375,255835.671875,221718.671875,246228.890625,0.01708984375,0.98681640625,0.06640625,-0.1831054538488388,-2.624511480331421,0.2441406100988388,73.33333587646484,199729.0,1.0
14931.3980481,294819.25,294942.625,326400.3125,319748.5,285137.09375,255761.015625,221642.59375,246213.6875,0.017822265625,0.98486328125,0.065673828125,-0.0610351525247097,-2.746581792831421,0.4882812201976776,73.33333587646484,199730.0,1.0
14931.3980494,294822.75,294737.96875,326283.90625,319775.0625,285040.53125,255710.046875,221606.734375,246222.0,0.0234375,0.983154296875,0.068359375,0.1220703050494194,-2.777099370956421,0.4272460639476776,73.33333587646484,199731.0,1.0
14931.3980518,294852.25,294924.84375,326429.90625,319797.59375,285125.5625,255754.84375,221659.40625,246239.609375,0.026611328125,0.98193359375,0.0693359375,0.3967284858226776,-2.624511480331421,0.3051757514476776,73.33333587646484,199732.0,1.0
14931.3980531,294865.46875,295233.84375,326611.75,319782.84375,285257.09375,255812.59375,221707.5,246239.078125,0.029541015625,0.981689453125,0.06640625,0.5187987685203552,-2.380370855331421,0.2136230319738388,73.33333587646484,199733.0,1.0
14931.3980544,294835.34375,295224.0,326574.65625,319747.875,285251.625,255809.5625,221694.890625,246225.046875,0.0341796875,0.98193359375,0.0693359375,0.7629393935203552,-2.288818120956421,0.2136230319738388,73.33333587646484,199734.0,1.0
14931.3980556,294810.40625,294915.46875,326361.6875,319744.03125,285116.28125,255756.1875,221640.890625,246218.78125,0.035888671875,0.981689453125,0.068603515625,0.9765624403953552,-2.075195074081421,0.2136230319738388,73.33333587646484,199735.0,1.0
14931.4208684,294828.1875,294742.0,326278.53125,319783.5625,285046.1875,255727.484375,221624.171875,246233.0,0.03564453125,0.9814453125,0.06689453125,1.1596678495407104,-1.9226073026657104,0.1220703050494194,73.33333587646484,199736.0,1.0
14931.4433298,294868.6875,294959.96875,326454.65625,319814.40625,285154.53125,255775.3125,221683.265625,246253.109375,0.035888671875,0.984375,0.068359375,1.3732908964157104,-1.7089842557907104,-0.1831054538488388,73.33333587646484,199737.0,1.0
14931.4458285,294878.4375,295261.0,326648.6875,319794.46875,285294.28125,255839.421875,221737.71875,246252.84375,0.0361328125,0.985595703125,0.0693359375,1.4953612089157104,-1.3427733182907104,-0.3356933295726776,73.33333587646484,199738.0,1.0
14931.4483087,294850.71875,295247.78125,326609.15625,319757.71875,285284.96875,255834.6875,221720.46875,246236.578125,0.037841796875,0.9873046875,0.071533203125,1.7395018339157104,-0.9155272841453552,-0.5187987685203552,73.33333587646484,199739.0,1.0
