Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
14594.4350532,292648.46875,295478.28125,336454.125,332263.96875,285199.0625,256375.0625,222414.4375,246184.1875,0.023193359375,0.997802734375,0.18115234375,-0.1525878757238388,-1.5869139432907104,-0.5798339247703552,80.0,115494.0,0.0
14594.4350534,292648.46875,295478.28125,336454.125,332263.96875,285199.0625,256375.0625,222414.4375,246184.1875,0.023193359375,0.997802734375,0.18115234375,-0.1525878757238388,-1.5869139432907104,-0.5798339247703552,80.0,115495.0,0.0
14594.4350536,292648.46875,295478.28125,336454.125,332263.96875,285199.0625,256375.0625,222414.4375,246184.1875,0.023193359375,0.997802734375,0.18115234375,-0.1525878757238388,-1.5869139432907104,-0.5798339247703552,80.0,115496.0,0.0
14594.4350538,292648.46875,295478.28125,336454.125,332263.96875,285199.0625,256375.0625,222414.4375,246184.1875,0.023193359375,0.997802734375,0.18115234375,-0.1525878757238388,-1.5869139432907104,-0.5798339247703552,80.0,115497.0,0.0
14594.4350539,292648.46875,295478.28125,336454.125,332263.96875,285199.0625,256375.0625,222414.4375,246184.1875,0.023193359375,0.997802734375,0.18115234375,-0.1525878757238388,-1.5869139432907104,-0.5798339247703552,80.0,115498.0,0.0
14594.4350541,292648.46875,295478.28125,336454.125,332263.96875,285199.0625,256375.0625,222414.4375,246184.1875,0.023193359375,0.997802734375,0.18115234375,-0.1525878757238388,-1.5869139432907104,-0.5798339247703552,80.0,115499.0,0.0
14594.4350543,292648.46875,295478.28125,336454.125,332263.96875,285199.0625,256375.0625,222414.4375,246184.1875,0.023193359375,0.997802734375,0.18115234375,-0.1525878757238388,-1.5869139432907104,-0.5798339247703552,80.0,115500.0,0.0
14594.4350545,292648.46875,295478.28125,336454.125,332263.96875,285199.0625,256375.0625,222414.4375,246184.1875,0.023193359375,0.997802734375,0.18115234375,-0.1525878757238388,-1.5869139432907104,-0.5798339247703552,80.0,115501.0,0.0
14594.4350546,292648.46875,295478.28125,336454.125,332263.96875,285199.0625,256375.0625,222414.4375,246184.1875,0.023193359375,0.997802734375,0.18115234375,-0.1525878757238388,-1.5869139432907104,-0.5798339247703552,80.0,115502.0,0.0
14594.4350548,292648.46875,295478.28125,336454.125,332263.96875,285199.0625,256375.0625,222414.4375,246184.1875,0.023193359375,0.997802734375,0.18115234375,-0.1525878757238388,-1.5869139432907104,-0.5798339247703552,80.0,115503.0,0.0
