Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
14583.3389254,292435.125,295417.75,336875.75,332769.375,285150.875,256328.390625,222382.515625,245951.1875,0.026123046875,0.996337890625,0.16845703125,0.5493163466453552,-1.9531248807907104,-1.0681151151657104,80.0,112739.0,1.0
14583.3389267,292433.4375,295673.1875,337001.8125,332740.25,285257.34375,256380.421875,222417.578125,245931.609375,0.025146484375,0.997802734375,0.16796875,0.4272460639476776,-1.9531248807907104,-1.0986326932907104,80.0,112740.0,1.0
14583.338928,292401.78125,295641.25,336931.65625,332704.21875,285233.5625,256360.9375,222390.125,245909.4375,0.02587890625,0.994384765625,0.17138671875,0.4272460639476776,-1.9226073026657104,-1.0070799589157104,80.0,112741.0,1.0
14583.3389292,292385.59375,295366.5,336760.96875,332707.78125,285112.25,256301.921875,222341.125,245905.140625,0.026611328125,0.9921875,0.170166015625,0.3967284858226776,-1.8310545682907104,-1.0070799589157104,80.0,112742.0,1.0
14583.3389304,292412.59375,295231.15625,336726.625,332748.28125,285060.9375,256283.421875,222330.84375,245915.25,0.02685546875,0.993408203125,0.169677734375,0.3967284858226776,-1.9226073026657104,-1.0070799589157104,80.0,112743.0,1.0
14583.3389316,292442.90625,295437.6875,336890.875,332773.40625,285162.5,256329.109375,222379.578125,245939.46875,0.02685546875,0.994873046875,0.16748046875,0.5187987685203552,-1.9531248807907104,-1.0070799589157104,80.0,112744.0,1.0
14583.3389327,292432.09375,295675.78125,337004.15625,332742.75,285261.375,256365.765625,222414.53125,245937.234375,0.028076171875,0.995849609375,0.167236328125,0.5493163466453552,-1.8920897245407104,-1.0070799589157104,80.0,112745.0,1.0
14583.3389354,292407.40625,295639.125,336927.25,332711.375,285236.34375,256357.359375,222395.75,245919.09375,0.02978515625,0.995849609375,0.16845703125,0.6103515028953552,-1.8615721464157104,-0.9765624403953552,80.0,112746.0,1.0
14583.3389366,292402.5,295380.8125,336771.875,332726.90625,285128.625,256318.1875,222353.46875,245922.9375,0.02978515625,0.996826171875,0.170166015625,0.5493163466453552,-1.8615721464157104,-0.9155272841453552,80.0,112747.0,1.0
14583.3389378,292430.9375,295254.75,336757.75,332769.5625,285090.34375,256313.8125,222354.1875,245930.71875,0.030517578125,0.996826171875,0.1708984375,0.5187987685203552,-1.8005369901657104,-0.7019042372703552,80.0,112748.0,1.0
14583.3389392,292458.09375,295454.21875,336920.03125,332785.65625,285183.78125,256346.890625,222397.1875,245941.53125,0.029541015625,0.9970703125,0.168701171875,0.5187987685203552,-1.7089842557907104,-0.6713866591453552,80.0,112749.0,1.0
14583.3422057,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112750.0,1.0
14583.3472303,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112751.0,0.0
14583.3472327,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112752.0,0.0
14583.347233,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112753.0,0.0
14583.3472332,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112754.0,0.0
14583.3472334,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112755.0,0.0
14583.3472336,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112756.0,0.0
14583.3472338,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112757.0,0.0
14583.347234,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112758.0,0.0
14583.3472342,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112759.0,0.0
14583.3472344,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112760.0,0.0
14583.3472346,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112761.0,0.0
14583.3472348,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112762.0,0.0
14583.347235,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112763.0,0.0
14583.3472352,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112764.0,0.0
14583.3472354,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112765.0,0.0
14583.3472356,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112766.0,0.0
14583.3472358,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112767.0,0.0
14583.347236,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112768.0,0.0
14583.3472362,292450.96875,295698.84375,337038.03125,332751.25,285280.5,256377.296875,222417.390625,245927.21875,0.028564453125,0.995361328125,0.172119140625,0.3356933295726776,-1.6174315214157104,-0.6713866591453552,80.0,112769.0,0.0
14583.3472364,292442.0,295695.96875,337030.25,332743.46875,285268.71875,256373.71875,222405.328125,245929.1875,0.027587890625,0.993408203125,0.166259765625,-0.1220703050494194,-2.105712652206421,-1.1291502714157104,80.0,112770.0,1.0
14583.3514812,292412.875,295645.71875,336938.25,332707.34375,285230.71875,256348.953125,222368.390625,245918.109375,0.027099609375,0.993896484375,0.165771484375,-0.03051757626235485,-1.9836424589157104,-1.0986326932907104,80.0,112771.0,1.0
14583.3514894,292398.5625,295358.375,336740.65625,332710.1875,285092.21875,256293.703125,222314.3125,245912.03125,0.026123046875,0.994140625,0.167236328125,0.0915527269244194,-1.9531248807907104,-1.0681151151657104,80.0,112772.0,1.0
14583.3514914,292426.1875,295244.03125,336727.09375,332755.0,285057.09375,256284.125,222314.3125,245930.625,0.025390625,0.996337890625,0.168212890625,0.03051757626235485,-1.9836424589157104,-1.0375975370407104,80.0,112773.0,1.0
14583.3514933,292446.5625,295450.90625,336897.59375,332770.71875,285159.8125,256337.953125,222367.328125,245947.515625,0.02685546875,0.997314453125,0.16845703125,-0.03051757626235485,-1.9836424589157104,-1.0681151151657104,80.0,112774.0,1.0
14583.3546474,292430.9375,295693.21875,337017.125,332730.5,285257.96875,256382.390625,222394.765625,245922.21875,0.027099609375,0.998779296875,0.168212890625,-0.1220703050494194,-1.9836424589157104,-0.9460448622703552,80.0,112775.0,1.0
14583.3546588,292396.875,295642.59375,336927.1875,332691.96875,285221.875,256351.1875,222364.734375,245910.421875,0.0263671875,0.998291015625,0.171142578125,-0.2746581733226776,-2.014159917831421,-0.9155272841453552,80.0,112776.0,1.0
14583.3546613,292391.0625,295374.21875,336758.375,332709.75,285107.5,256302.8125,222329.0625,245923.734375,0.0244140625,0.998779296875,0.174072265625,-0.2746581733226776,-2.014159917831421,-0.9155272841453552,80.0,112777.0,1.0
